0,0,0,0.0001
0.0012,0.0579,2.8032,0.0012
0.0042,0.1493,4.5982,0.0046
0.0091,0.2456,4.8389,0.0109
0.0159,0.3418,4.832,0.0204
0.0246,0.4381,4.832,0.0329
0.0352,0.5344,4.8323,0.0486
0.0478,0.6308,4.8327,0.0674
0.0623,0.7273,4.8333,0.0892
0.0788,0.824,4.834,0.1142
0.0972,0.9208,4.8348,0.1422
0.1175,1.0172,4.8469,0.1732
0.1399,1.1143,4.8305,0.2073
0.164,1.2107,4.8488,0.2442
0.1902,1.3078,4.8403,0.2842
0.2183,1.4047,4.8393,0.3271
0.2483,1.5016,4.8511,0.3729
0.2802,1.5984,4.8509,0.4214
0.3142,1.6955,4.8464,0.4729
0.35,1.7923,4.8503,0.5271
0.3878,1.8896,4.8547,0.5841
0.4275,1.9865,4.8505,0.6439
0.4692,2.0837,4.8598,0.7063
0.5129,2.1809,4.8544,0.7715
0.5584,2.278,4.8574,0.8394
0.6059,2.3752,4.8636,0.9098
0.6554,2.4726,4.8621,0.9828
0.7067,2.5695,4.8593,1.0584
0.7601,2.667,4.8691,1.1365
0.8152,2.7641,4.8591,1.2172
0.8726,2.8616,4.8698,1.3005
0.9318,2.9588,4.8588,1.3863
0.9928,3.0561,4.8707,1.4745
1.0559,3.1536,4.87,1.5653
1.1209,3.2508,4.8635,1.6585
1.1878,3.3481,4.869,1.7542
1.2568,3.4456,4.8685,1.8525
1.3276,3.5427,4.8606,1.9532
1.4005,3.6403,4.873,2.0565
1.4752,3.7374,4.858,2.1624
1.5519,3.8348,4.8697,2.2707
1.6305,3.9319,4.8608,2.3816
1.7112,4.0294,4.8675,2.4952
1.7936,4.1263,4.8493,2.6113
1.8781,4.2236,4.8685,2.7301
1.9646,4.3208,4.8536,2.8516
2.0528,4.4177,4.8477,2.9759
2.1431,4.5149,4.8608,3.1028
2.2354,4.6117,4.8431,3.2327
2.3295,4.7086,4.8461,3.3655
2.4257,4.8056,4.8445,3.5013
2.5237,4.9022,4.8298,3.6402
2.6236,4.9989,4.8408,3.782
2.7256,5.0957,4.8321,3.9272
2.8294,5.1919,4.8157,4.0756
2.9353,5.2886,4.8289,4.2275
3.0429,5.3846,4.8046,4.3828
3.1525,5.4809,4.8149,4.5417
3.264,5.5769,4.8018,4.7042
3.3776,5.673,4.7982,4.8708
3.4929,5.7685,4.7777,5.0413
3.6102,5.8642,4.7872,5.2158
3.7295,5.9598,4.7756,5.3947
3.8505,6.0548,4.7525,5.5781
3.9735,6.1501,4.7651,5.766
4.0983,6.2447,4.7329,5.9587
4.2252,6.3398,4.7492,6.1565
4.3538,6.4338,4.7031,6.3595
4.4844,6.5282,4.7223,6.5679
4.6168,6.622,4.6898,6.782
4.7512,6.7159,4.6932,7.0021
4.8873,6.8088,4.6484,7.2285
5.0254,6.9023,4.6715,7.4613
5.1653,6.9948,4.6255,7.7011
5.3071,7.0871,4.6156,7.9482
5.4506,7.179,4.5963,8.2027
5.5959,7.2705,4.5755,8.4651
5.7433,7.3619,4.5653,8.736
5.8923,7.4521,4.5114,9.0158
6.0431,7.5423,4.5096,9.3049
6.1958,7.6319,4.4794,9.6039
6.3491,7.6714,1.9747,9.9124
6.5024,7.6632,-0.4068,10.2287
6.6555,7.655,-0.409,10.5527
6.8085,7.6468,-0.4102,10.8845
6.9612,7.6378,-0.4541,11.2245
7.1138,7.6288,-0.4458,11.5733
7.2662,7.6188,-0.5038,11.9315
7.4184,7.6084,-0.5205,12.2992
7.5703,7.5976,-0.5375,12.6772
7.7221,7.586,-0.5797,13.0661
7.8735,7.5738,-0.6127,13.4664
8.0247,7.5608,-0.6479,13.8787
8.1757,7.5476,-0.6588,14.3039
8.3264,7.5326,-0.7513,14.7428
8.4766,7.5175,-0.7549,15.1958
8.6267,7.5015,-0.7998,15.6641
8.7764,7.4842,-0.8629,16.1486
8.9258,7.4659,-0.9165,16.6504
9.0746,7.4464,-0.9741,17.1702
9.2232,7.426,-1.0198,17.7093
9.3713,7.404,-1.1019,18.2691
9.5186,7.3742,-1.4922,18.8504
9.6641,7.2737,-5.0257,19.4517
9.8073,7.1551,-5.9212,20.0709
9.948,7.0359,-5.9671,20.7074
10.0864,6.9174,-5.9229,21.3617
10.2223,6.797,-6.0199,22.0348
10.3559,6.6767,-6.0148,22.7275
10.4869,6.5547,-6.0976,23.4404
10.6157,6.4329,-6.0905,24.1742
10.7418,6.3093,-6.1768,24.9297
10.8654,6.1855,-6.1942,25.7071
10.9867,6.0615,-6.2044,26.5076
11.1054,5.9361,-6.2653,27.3325
11.2216,5.8094,-6.3323,28.182
11.3353,5.6826,-6.3431,29.0563
11.4464,5.5557,-6.3445,29.9569
11.5549,5.4264,-6.4684,30.8837
11.6609,5.2989,-6.373,31.8375
11.7642,5.1684,-6.5246,32.819
11.865,5.0394,-6.4489,33.8282
11.9633,4.9095,-6.4935,34.8662
12.0588,4.778,-6.5794,35.9322
12.1518,4.6492,-6.4347,37.0267
12.2421,4.5177,-6.5774,38.1498
12.3299,4.3887,-6.4485,39.3011
12.415,4.2579,-6.5459,40.4799
12.4977,4.1309,-6.3431,41.6861
12.5777,4.0008,-6.5102,42.9185
12.6553,3.876,-6.2328,44.1761
12.7302,3.7484,-6.3872,45.4572
12.8027,3.627,-6.0696,46.7603
12.8729,3.5048,-6.1053,48.085
12.9405,3.3838,-6.0501,49.4277
13.0059,3.2684,-5.7728,50.7858
13.069,3.1537,-5.7329,52.1577
13.1298,3.042,-5.5866,53.5396
13.1885,2.9346,-5.3719,54.9286
13.2451,2.8306,-5.1984,56.3223
13.2997,2.729,-5.0787,57.7177
13.3523,2.631,-4.9024,59.1101
13.403,2.5378,-4.6616,60.4961
13.452,2.4482,-4.4756,61.873
13.4992,2.3611,-4.3564,63.2375
13.5448,2.2787,-4.1207,64.5858
13.5889,2.1996,-3.9496,65.9156
13.6312,2.1213,-3.92,67.2224
13.6723,2.0509,-3.5157,68.5039
13.7119,1.9783,-3.6314,69.758
13.75,1.9107,-3.3832,70.9806
13.787,1.8467,-3.2024,72.1711
13.8227,1.7833,-3.1652,73.3291
13.8571,1.7189,-3.2173,74.4508
13.8902,1.66,-2.9514,75.534
13.9222,1.6009,-2.9557,76.5787
13.9532,1.544,-2.8398,77.5852
13.9828,1.4839,-3.007,78.5517
14.0114,1.4295,-2.7161,79.4776
14.0388,1.3702,-2.9678,80.3624
14.0651,1.3164,-2.6934,81.2058
14.0903,1.2586,-2.8908,82.0089
14.1144,1.2032,-2.7633,82.7713
14.1373,1.145,-2.909,83.4932
14.1591,1.0892,-2.7909,84.1746
14.1797,1.0303,-2.9454,84.8154
14.1991,0.9737,-2.8329,85.4158
14.2175,0.9166,-2.8469,85.9784
14.2346,0.8551,-3.0806,86.5021
14.2506,0.7983,-2.8347,86.9871
14.2653,0.7371,-3.0589,87.4348
14.2789,0.6768,-3.0239,87.8442
14.2912,0.6173,-2.9724,88.2167
14.3024,0.5559,-3.0563,88.5537
14.3122,0.4928,-3.1593,88.8542
14.3208,0.4321,-3.0384,89.1184
14.3282,0.3696,-3.1175,89.3477
14.3344,0.3068,-3.1326,89.5421
14.3393,0.2435,-3.1446,89.7018
14.3429,0.1799,-3.152,89.8269
14.3452,0.1151,-3.3159,89.9163
14.3463,0.0552,-2.9869,89.9713
