0,0,0,0.0008
0.0012,0.0565,2.7237,0.0064
0.0038,0.1356,4.0218,0.0223
0.0081,0.2192,4.255,0.0518
0.0143,0.3037,4.1844,0.0964
0.022,0.3874,4.191,0.1562
0.0314,0.4711,4.217,0.2304
0.0425,0.5556,4.212,0.3198
0.0553,0.6387,4.1675,0.4245
0.0698,0.7233,4.213,0.5445
0.0859,0.8063,4.1548,0.6799
0.1037,0.8906,4.2059,0.8307
0.1231,0.9732,4.1392,0.997
0.1443,1.0571,4.1941,1.1789
0.167,1.1392,4.1209,1.3764
0.1916,1.2236,4.2035,1.5905
0.2176,1.3047,4.06,1.8212
0.2454,1.3879,4.1613,2.0677
0.2748,1.4701,4.1082,2.3311
0.3058,1.552,4.0974,2.6114
0.3385,1.6336,4.0858,2.9087
0.3727,1.715,4.0736,3.2231
0.4087,1.797,4.0929,3.5555
0.4462,1.8771,4.0051,3.9061
0.4853,1.9576,4.0349,4.2742
0.5261,2.0387,4.0549,4.6606
0.5685,2.1187,3.9979,5.0663
0.6123,2.1975,3.9493,5.4905
0.658,2.2787,4.0499,5.9343
0.7051,2.3561,3.8769,6.3976
0.7539,2.4367,4.0242,6.8807
0.804,2.5135,3.849,7.3834
0.8561,2.5945,4.0364,7.9069
0.9094,2.6699,3.7789,8.451
0.9643,2.7495,3.9777,9.0149
1.0209,2.8271,3.8779,9.6005
1.0791,2.9045,3.8694,10.2076
1.1386,2.9809,3.8233,10.8354
1.1999,3.0598,3.9409,11.4846
1.2625,3.1351,3.7683,12.1552
1.3268,3.2138,3.9369,12.8469
1.3925,3.2899,3.8076,13.5606
1.4599,3.3679,3.897,14.2959
1.5288,3.4443,3.8187,15.0525
1.5993,3.5226,3.9148,15.8302
1.6712,3.5994,3.8431,16.6286
1.7448,3.6783,3.9469,17.4473
1.8199,3.7568,3.9235,18.2865
1.8967,3.8359,3.9501,19.1457
1.9749,3.9146,3.9408,20.0235
2.0549,3.9968,4.1021,20.9199
2.1364,4.0762,3.9725,21.8343
2.2196,4.1591,4.1479,22.7649
2.3044,4.2422,4.1534,23.7116
2.391,4.3264,4.2086,24.6735
2.4791,4.4109,4.2293,25.6487
2.5691,4.4984,4.3767,26.6362
2.6608,4.5864,4.4015,27.6354
2.7544,4.676,4.4741,28.6453
2.8496,4.7654,4.4749,29.6628
2.9468,4.8597,4.7137,30.6869
3.046,4.954,4.7107,31.7175
3.1469,5.0484,4.7224,32.7519
