0,0,0,0.0009
0.0009,0.0712,5.8841,0.0055
0.0022,0.1505,8.9464,0.0148
0.0044,0.2329,8.6792,0.0296
0.0075,0.3224,9.2489,0.0518
0.0118,0.414,8.9527,0.0823
0.0167,0.51,9.8824,0.1202
0.0228,0.5995,8.8563,0.1656
0.0297,0.6951,9.5228,0.2194
0.0376,0.7886,9.3613,0.2805
0.0464,0.8819,9.3629,0.3492
0.0561,0.9749,9.3668,0.4254
0.0667,1.0678,9.3725,0.509
0.0784,1.16,9.1448,0.6011
0.091,1.256,9.5589,0.7018
0.1045,1.35,9.4053,0.81
0.1189,1.4438,9.4137,0.9258
0.1342,1.5375,9.4232,1.0493
0.1505,1.63,9.2175,1.1813
0.1678,1.7262,9.6138,1.3221
0.1859,1.8206,9.4628,1.4706
0.2052,1.9137,9.2662,1.6278
0.2251,2.0114,9.8712,1.7928
0.2463,2.1014,8.929,1.9666
0.2681,2.2014,10.0631,2.1494
0.2911,2.2931,9.166,2.34
0.3151,2.3887,9.5192,2.5406
0.34,2.4862,9.7409,2.7501
0.3657,2.5818,9.5931,2.9678
0.3925,2.6759,9.4102,3.1946
0.4201,2.7735,9.7989,3.4305
0.4488,2.868,9.4507,3.6756
0.4785,2.9647,9.641,3.9309
0.509,3.0631,9.8612,4.1956
0.5406,3.1583,9.5154,4.4696
0.5733,3.2555,9.7071,4.754
0.6067,3.3545,9.927,5.0479
0.6414,3.4489,9.3883,5.3522
0.6769,3.5503,10.141,5.6672
0.7132,3.648,9.8232,5.9908
0.7506,3.7426,9.453,6.325
0.7891,3.843,10.0142,6.6709
0.8284,3.9432,10.0617,7.0266
0.8689,4.0386,9.5198,7.3931
0.9103,4.1395,10.0814,7.7715
0.9528,4.2389,9.9301,8.1607
0.9962,4.3385,9.9503,8.5608
1.0405,4.4381,9.9697,8.9719
1.0858,4.5379,9.988,9.3939
1.1321,4.6377,10.0052,9.8269
1.1795,4.736,9.8271,10.2719
1.2279,4.8381,10.212,10.7289
1.2773,4.9369,9.8557,11.1979
1.3278,5.0393,10.2367,11.6789
1.3791,5.1399,10.0696,12.1708
1.4315,5.2388,9.8824,12.6747
1.4849,5.3412,10.2582,13.1904
1.5393,5.4402,9.8888,13.718
1.5947,5.5427,10.2592,14.2573
1.6511,5.6415,9.8833,14.8082
1.7086,5.7422,10.0544,15.3718
1.767,5.8445,10.2362,15.9467
1.8265,5.943,9.8499,16.533
1.8868,6.0449,10.2021,17.1305
1.9484,6.1413,9.6174,17.7399
2.0108,6.2445,10.328,18.3612
2.0741,6.3437,9.9389,18.992
2.1386,6.4391,9.5214,19.6342
2.204,6.5412,10.2146,20.2876
2.2703,6.6374,9.6218,20.9507
2.3377,6.7349,9.7471,21.6243
2.406,6.8336,9.8768,22.3072
2.4752,6.928,9.4488,22.9989
2.5455,7.0236,9.5571,23.7001
2.6167,7.1185,9.4831,24.4104
2.6888,7.2143,9.5873,25.1284
2.7619,7.3058,9.1449,25.8537
2.8359,7.3981,9.2295,26.5867
2.9108,7.4912,9.3149,27.3261
2.9866,7.5799,8.8647,28.0713
3.0633,7.671,9.1097,28.8218
3.1409,7.7576,8.6563,29.5771
3.2193,7.8464,8.8883,30.3367
3.2986,7.9324,8.6059,31.099
3.3787,8.0156,8.3185,31.8645
3.4597,8.0855,6.9864,32.6325
3.5408,8.1161,3.0581,33.398
3.6222,8.1359,1.9759,34.1587
3.7039,8.1621,2.6228,34.9151
3.7858,8.1885,2.6379,35.6659
3.8679,8.2166,2.8162,36.4108
3.9502,8.2466,2.9991,37.1494
4.0331,8.2755,2.8884,37.8831
4.1162,8.3137,3.8283,38.6106
4.1996,8.3466,3.287,39.3308
4.2834,8.3845,3.7874,40.0451
4.3677,8.4245,3.9997,40.7529
4.4525,8.4667,4.2189,41.4541
4.5375,8.5125,4.5836,42.1475
4.6231,8.5566,4.4072,42.8335
4.7092,8.6072,5.0552,43.5126
4.7958,8.6589,5.1724,44.1838
4.8828,8.7131,5.4325,44.8467
4.9705,8.7689,5.5749,45.5017
5.0588,8.8287,5.9823,46.1494
5.1478,8.8915,6.2741,46.7892
5.2373,8.9578,6.638,47.4204
5.3276,9.0208,6.2836,48.0431
5.4184,9.0876,6.6883,48.6572
5.5099,9.1505,6.289,49.2618
5.6021,9.214,6.3483,49.8572
5.6948,9.278,6.4068,50.4426
5.7883,9.3385,6.0434,51.0184
5.8824,9.4027,6.4149,51.5843
5.9769,9.4643,6.1715,52.139
6.0721,9.5247,6.0377,52.6829
6.1681,9.5858,6.1019,53.2165
6.2645,9.6474,6.164,53.739
6.3616,9.707,5.9542,54.2502
6.4593,9.768,6.1061,54.7501
6.5574,9.8279,5.9959,55.238
6.6565,9.8861,5.8103,55.7148
6.7558,9.948,6.1959,56.1799
6.8559,10.0058,5.7833,56.6328
6.9566,10.065,5.9224,57.0743
7.0578,10.1248,5.9805,57.5037
7.1597,10.1831,5.8239,57.9211
7.2621,10.2426,5.9493,58.3263
7.365,10.3012,5.8693,58.7189
7.4687,10.3586,5.7309,59.0995
7.5728,10.4188,6.029,59.4678
7.6776,10.4755,5.6582,59.8235
7.783,10.5348,5.9349,60.167
7.8889,10.5924,5.7559,60.4978
7.9954,10.6508,5.8491,60.8159
8.1024,10.7081,5.7336,61.1211
8.2102,10.7654,5.721,61.4139
8.3184,10.8238,5.8426,61.6938
8.4272,10.8808,5.6917,61.9605
8.5366,10.9379,5.7151,62.2141
8.6465,10.9948,5.6937,62.4544
8.7569,11.0515,5.67,62.6813
8.8681,11.1076,5.6096,62.8948
8.9797,11.1641,5.6469,63.0947
9.092,11.2196,5.5531,63.2807
9.2047,11.2754,5.5751,63.4527
9.3179,11.3304,5.5084,63.6102
9.4318,11.3845,5.409,63.7532
9.5453,11.353,-3.1614,63.881
9.6578,11.2445,-10.841,63.9927
9.7691,11.1364,-10.8113,64.0882
9.8795,11.0284,-10.7941,64.1677
9.9886,10.9214,-10.7157,64.2316
10.0967,10.8144,-10.691,64.2801
10.2039,10.708,-10.6297,64.3135
10.31,10.602,-10.6003,64.3321
10.4148,10.4963,-10.5746,64.3359
10.5187,10.391,-10.5357,64.3252
10.6216,10.2859,-10.5096,64.3
10.7235,10.1809,-10.4891,64.2606
10.8242,10.0761,-10.4898,64.207
10.9239,9.9716,-10.4524,64.1394
11.0226,9.8672,-10.4269,64.0577
11.1202,9.7626,-10.4766,63.962
11.2168,9.6585,-10.3988,63.8524
11.3124,9.554,-10.4521,63.7288
11.4068,9.4496,-10.4392,63.5912
11.5004,9.3454,-10.411,63.4397
11.5926,9.2405,-10.5088,63.2742
11.6841,9.1367,-10.3627,63.0947
11.7745,9.0314,-10.5268,62.9009
11.8637,8.9266,-10.49,62.693
11.9519,8.822,-10.4626,62.4708
12.039,8.7164,-10.5607,62.2342
12.1252,8.6118,-10.4498,61.983
12.2101,8.505,-10.7024,61.7172
12.2942,8.4004,-10.4493,61.4366
12.3772,8.2937,-10.6557,61.1407
12.4591,8.1867,-10.7031,60.8297
12.5399,8.0805,-10.6258,60.5036
12.6196,7.9734,-10.7064,60.1619
12.6982,7.8654,-10.8095,59.8047
12.7758,7.7589,-10.6476,59.4315
12.8522,7.6495,-10.945,59.0421
12.9278,7.5423,-10.7084,58.6363
13.002,7.432,-11.0302,58.2139
13.0753,7.3235,-10.8544,57.775
13.1474,7.2139,-10.9588,57.3191
13.2185,7.104,-10.9953,56.8459
13.2884,6.9936,-11.0309,56.3552
13.3572,6.8821,-11.1629,55.8472
13.425,6.7729,-10.9142,55.3213
13.4915,6.6597,-11.3193,54.7773
13.557,6.549,-11.0666,54.2154
13.6214,6.4372,-11.1811,53.6349
13.6846,6.3241,-11.3176,53.0363
13.7467,6.2129,-11.1183,52.4194
13.8078,6.1005,-11.2303,51.7833
13.8677,5.9869,-11.363,51.1287
13.9263,5.8745,-11.2552,50.4561
13.984,5.7633,-11.1128,49.7648
14.0406,5.651,-11.2124,49.054
14.0959,5.5364,-11.4743,48.3251
14.1502,5.4273,-10.9012,47.5781
14.2033,5.3133,-11.4139,46.8133
14.2554,5.2053,-10.7874,46.0306
14.3063,5.0922,-11.31,45.2303
14.3561,4.9843,-10.7909,44.4135
14.4048,4.8743,-11.0111,43.5804
14.4525,4.7693,-10.4988,42.7314
14.4992,4.6664,-10.2775,41.866
14.5449,4.5658,-10.0683,40.9854
14.5896,4.4725,-9.3405,40.0902
14.6335,4.383,-8.9363,39.1788
14.6763,4.2921,-9.105,38.2528
14.7185,4.2121,-7.9942,37.3127
14.7598,4.1305,-8.1643,36.3579
14.8004,4.0564,-7.4042,35.3891
14.8402,3.9823,-7.4104,34.4069
14.8793,3.916,-6.6321,33.4119
14.9179,3.8516,-6.4371,32.4038
14.9557,3.789,-6.2613,31.3843
14.9931,3.7366,-5.2379,30.3532
15.0299,3.6798,-5.6823,29.3111
15.0663,3.6355,-4.4287,28.259
15.1022,3.5888,-4.6638,27.1964
15.1377,3.5484,-4.0439,26.1256
15.1728,3.5121,-3.6314,25.0474
15.2075,3.48,-3.2155,23.9628
15.2421,3.4543,-2.5655,22.8716
15.2764,3.4306,-2.3667,21.7734
15.3104,3.4065,-2.411,20.6719
15.3445,3.3982,-0.8274,19.5668
15.3783,3.3827,-1.5557,18.4578
15.412,3.376,-0.6686,17.3487
15.4458,3.376,-0.0049,16.2391
15.4796,3.3778,0.1872,15.1288
15.5134,3.3839,0.611,14.0189
15.5473,3.3919,0.7966,12.9117
15.5815,3.4111,1.9202,11.8069
15.6157,3.4251,1.3955,10.7055
15.6502,3.4502,2.5111,9.6098
15.685,3.477,2.6798,8.5194
15.72,3.5054,2.8471,7.4367
15.7554,3.5448,3.9351,6.3611
15.7912,3.581,3.6237,5.2921
15.8275,3.6234,4.2367,4.232
15.8643,3.6718,4.8315,3.1801
15.9014,3.717,4.5231,2.1385
15.9392,3.7748,5.7785,1.108
15.979,3.9903,21.5829,0.1798
16.0336,5.464,147.3884,0.0527
16.0922,5.8547,39.0562,0.1037
16.1515,5.9214,6.6619,0.147
16.2113,5.9877,6.6299,0.1824
16.2718,6.0534,6.5749,0.2096
16.333,6.1187,6.5363,0.2285
16.3948,6.1836,6.4908,0.2387
16.4573,6.2481,6.4432,0.2401
16.5205,6.312,6.3904,0.2321
16.5843,6.3754,6.3405,0.2147
16.6486,6.4383,6.2852,0.1875
16.7136,6.5005,6.2266,0.1501
16.7792,6.5622,6.1661,0.1022
16.8454,6.6231,6.0971,0.0434
16.9123,6.6834,6.0273,-0.0268
16.9797,6.7429,5.9529,-0.1086
17.0477,6.8017,5.8735,-0.2026
17.1163,6.8596,5.7964,-0.3093
17.1855,6.9165,5.6882,-0.4292
17.2552,6.9726,5.6112,-0.5628
17.3255,7.0276,5.4961,-0.7107
17.3963,7.0814,5.3844,-0.8736
17.4676,7.1342,5.2785,-1.0522
17.5395,7.1856,5.1347,-1.2472
17.6119,7.2354,4.9783,-1.4594
17.6847,7.2842,4.8822,-1.6895
17.758,7.3308,4.6628,-1.9387
17.8318,7.3761,4.5288,-2.2078
17.906,7.4195,4.3408,-2.498
17.9806,7.4604,4.0872,-2.8105
18.0555,7.4871,2.6712,-3.1461
18.1295,7.3985,-8.8529,-3.5033
18.2023,7.2852,-11.3426,-3.8792
18.274,7.1736,-11.1537,-4.2736
18.3446,7.0607,-11.2971,-4.6867
18.4141,6.9476,-11.3079,-5.1187
18.4824,6.8345,-11.3084,-5.5699
18.5496,6.7201,-11.4408,-6.0406
18.6157,6.606,-11.4038,-6.531
18.6806,6.491,-11.496,-7.0416
18.7444,6.375,-11.6036,-7.5725
18.807,6.2594,-11.558,-8.1239
18.8684,6.1428,-11.6581,-8.6963
18.9286,6.0252,-11.7728,-9.2899
18.9878,5.9086,-11.6494,-9.9051
19.0456,5.7893,-11.935,-10.5423
19.1023,5.6712,-11.8063,-11.2015
19.1579,5.5521,-11.9071,-11.8832
19.2122,5.432,-12.0196,-12.5874
19.2653,5.3129,-11.9165,-13.3143
19.3172,5.1928,-12.007,-14.0646
19.3679,5.0717,-12.1066,-14.838
19.4175,4.952,-11.9637,-15.6347
19.4658,4.8308,-12.12,-16.4548
19.5129,4.7096,-12.1223,-17.2976
19.5588,4.5912,-11.8348,-18.1634
19.6035,4.4699,-12.1417,-19.0523
19.647,4.3516,-11.8218,-19.9636
19.6893,4.2323,-11.9321,-20.8972
19.7305,4.1149,-11.7407,-21.8522
19.7705,4.0002,-11.4763,-22.8284
19.8094,3.8903,-10.9844,-23.8258
19.8472,3.7823,-10.8074,-24.8442
19.884,3.6813,-10.0924,-25.8834
19.9198,3.5799,-10.1429,-26.9432
19.9547,3.4869,-9.2994,-28.0227
19.9886,3.3957,-9.1171,-29.1227
20.0217,3.3086,-8.7118,-30.2425
20.054,3.2256,-8.2985,-31.3814
20.0855,3.1481,-7.7459,-32.5391
20.1162,3.0725,-7.5647,-33.7149
20.1462,3.0025,-6.9994,-34.9069
20.1756,2.9398,-6.2709,-36.1157
20.2044,2.8765,-6.3368,-37.34
20.2326,2.8233,-5.3172,-38.5787
20.2603,2.7709,-5.2339,-39.8314
20.2876,2.7264,-4.4538,-41.0967
20.3144,2.6827,-4.3695,-42.3725
20.3409,2.6514,-3.1278,-43.658
20.3671,2.6183,-3.3142,-44.9526
20.3931,2.5949,-2.3405,-46.254
20.4188,2.574,-2.0886,-47.5606
20.4444,2.5631,-1.0904,-48.8715
20.47,2.5533,-0.981,-50.1861
20.4954,2.549,-0.4288,-51.501
20.521,2.5548,0.5791,-52.8154
20.5466,2.5616,0.6812,-54.1285
20.5724,2.5754,1.3807,-55.4379
20.5983,2.5946,1.924,-56.742
20.6245,2.6207,2.6095,-58.0401
20.651,2.6491,2.8355,-59.3307
20.6779,2.6841,3.5026,-60.6117
20.705,2.7147,3.0619,-61.8806
20.7319,2.6893,-2.5391,-63.1252
20.7586,2.672,-1.7305,-64.332
20.7853,2.6642,-0.7781,-65.5004
20.8117,2.6477,-1.6594,-66.63
20.8381,2.6382,-0.9496,-67.7201
20.8644,2.6251,-1.3023,-68.7722
20.8905,2.6098,-1.5373,-69.7857
20.9164,2.5976,-1.2176,-70.7616
20.9423,2.5812,-1.6334,-71.7019
20.9679,2.562,-1.9222,-72.6063
20.9933,2.544,-1.8021,-73.4751
21.0185,2.5229,-2.1077,-74.3098
21.0436,2.5015,-2.144,-75.1116
21.0684,2.4769,-2.4563,-75.8819
21.0928,2.4492,-2.7718,-76.6205
21.1171,2.425,-2.4178,-77.3296
21.141,2.3925,-3.2515,-78.0104
21.1646,2.3608,-3.1712,-78.6622
21.1879,2.33,-3.0817,-79.2869
21.2109,2.295,-3.5021,-79.8865
21.2334,2.2571,-3.7951,-80.4611
21.2557,2.2212,-3.5754,-81.0116
21.2774,2.179,-4.2267,-81.5388
21.2988,2.1402,-3.8806,-82.0431
21.3198,2.0976,-4.2613,-82.5264
21.3404,2.0536,-4.3975,-82.9891
21.3605,2.0083,-4.5282,-83.4317
21.3801,1.9617,-4.6534,-83.8547
21.3992,1.9141,-4.7731,-84.2584
21.4179,1.8676,-4.6413,-84.6446
21.436,1.8155,-5.2185,-85.0136
21.4537,1.7669,-4.8545,-85.3657
21.4709,1.7139,-5.2938,-85.702
21.4875,1.6612,-5.2777,-86.0221
21.5036,1.6087,-5.2443,-86.327
21.5191,1.5532,-5.5573,-86.6169
21.5341,1.5002,-5.2861,-86.8927
21.5485,1.4422,-5.8155,-87.1547
21.5624,1.3877,-5.4315,-87.4031
21.5756,1.3285,-5.9527,-87.6382
21.5884,1.2738,-5.4393,-87.8607
21.6005,1.2123,-6.1763,-88.0708
21.6121,1.1556,-5.6753,-88.2682
21.623,1.0962,-5.9311,-88.4541
21.6334,1.0363,-5.978,-88.6288
21.6431,0.9749,-6.1519,-88.7918
21.6524,0.9163,-5.8368,-88.9438
21.6609,0.8531,-6.3349,-89.085
21.6688,0.7937,-5.9085,-89.2154
21.6761,0.7299,-6.41,-89.3352
21.6828,0.67,-5.9686,-89.4445
21.6889,0.6066,-6.3301,-89.544
21.6943,0.544,-6.2612,-89.6331
21.6991,0.4816,-6.2905,-89.7119
21.7033,0.4199,-6.1503,-89.7811
21.707,0.3564,-6.2458,-89.8412
21.7098,0.2908,-6.637,-89.8913
21.7121,0.23,-6.0811,-89.9312
21.7138,0.166,-6.2267,-89.9623
21.7149,0.0997,-6.4197,-89.9839
21.7152,0.0303,-5.8461,-89.9956
