0,0,0,0
0.0022,0.1062,5.2045,-0.0001
0.0081,0.3024,9.9405,-0.0004
0.0181,0.5008,9.9228,-0.0011
0.0321,0.7,10.0064,-0.0021
0.0501,0.8993,9.9623,-0.0034
0.0721,1.099,9.9856,-0.0051
0.098,1.2988,9.983,-0.0071
0.1279,1.4982,9.9966,-0.0095
0.1619,1.6977,9.9716,-0.0123
0.1999,1.8975,9.9791,-0.0154
0.2418,2.0972,9.9856,-0.019
0.2878,2.2968,9.9833,-0.023
0.3376,2.4963,9.9832,-0.0275
0.3916,2.6958,9.9713,-0.0325
0.4495,2.8954,9.9771,-0.038
0.5113,3.0948,9.9832,-0.044
0.5772,3.2942,9.9683,-0.0507
0.6471,3.4937,9.9688,-0.058
0.721,3.6931,9.9715,-0.0661
0.7988,3.8924,9.9674,-0.0749
0.8806,4.0917,9.9628,-0.0845
0.9664,4.2908,9.962,-0.095
1.0562,4.49,9.9548,-0.1065
1.15,4.6891,9.9526,-0.1192
1.2478,4.8881,9.9497,-0.1329
1.3495,5.087,9.9498,-0.1479
1.4552,5.2858,9.9424,-0.1641
1.565,5.4848,9.9426,-0.1817
1.6786,5.6837,9.9522,-0.2003
1.7963,5.883,9.9602,-0.2199
1.9179,6.0827,9.9894,-0.2397
2.0436,6.2835,10.039,-0.2586
2.1733,6.4861,10.1292,-0.2746
2.3071,6.6917,10.28,-0.2841
2.4452,6.9017,10.5016,-0.2822
2.5875,7.1175,10.7884,-0.2622
2.7343,7.3385,11.052,-0.218
2.8855,7.5612,11.1335,-0.1479
3.0411,7.7792,10.8983,-0.0572
3.2009,7.9873,10.4042,0.0428
3.3646,8.185,9.8857,0.1401
3.5321,8.3758,9.5431,0.227
3.7033,8.5641,9.4151,0.3004
3.8771,8.6843,6.0061,0.3605
4.0472,8.5081,-8.8102,0.4081
4.2132,8.299,-10.4546,0.4454
4.375,8.0921,-10.344,0.4747
4.532,7.8437,-12.4087,0.4487
4.6707,6.9387,-45.2865,-0.3842
4.7997,6.4458,-24.6312,-1.5541
4.9233,6.181,-13.2419,-2.7975
5.0415,5.9141,-13.3483,-4.1174
5.1545,5.644,-13.4986,-5.5184
5.2618,5.3698,-13.7173,-7.0032
5.3638,5.0957,-13.6958,-8.5748
5.4601,4.8172,-13.9306,-10.2349
5.5509,4.5416,-13.7795,-11.9834
5.6364,4.2733,-13.4197,-13.821
5.7168,4.0207,-12.6208,-15.7497
5.7924,3.7798,-12.0431,-17.7717
5.8635,3.553,-11.3466,-19.8862
5.9303,3.3433,-10.4855,-22.0934
5.9933,3.1486,-9.7317,-24.3934
6.0527,2.9689,-8.9868,-26.7812
6.1089,2.8117,-7.859,-29.2509
6.1624,2.6729,-6.9422,-31.7964
6.2135,2.5579,-5.7498,-34.4079
6.2629,2.4661,-4.5887,-37.0737
6.3109,2.4019,-3.2112,-39.7802
6.3582,2.3642,-1.8838,-42.5123
6.4053,2.3556,-0.4314,-45.2521
6.4529,2.3793,1.1848,-47.984
6.5015,2.4307,2.5688,-50.6921
6.5517,2.5123,4.0797,-53.3579
6.6042,2.6248,5.6273,-55.9652
6.6596,2.7675,7.1336,-58.5015
6.7184,2.9375,8.4996,-60.9557
6.7811,3.1356,9.9042,-63.3165
6.8483,3.3625,11.3476,-65.5754
6.9206,3.6184,12.8009,-67.7274
6.9987,3.9032,14.2353,-69.7688
7.0828,4.2047,15.0712,-71.6939
7.1731,4.5131,15.4254,-73.4934
7.2697,4.8298,15.8283,-75.1604
7.3727,5.1484,15.9324,-76.6907
7.482,5.4699,16.0815,-78.0812
7.5979,5.792,16.1021,-79.3325
7.7201,6.1122,16.0134,-80.4455
7.8488,6.4317,15.9705,-81.4223
7.9837,6.7479,15.8125,-82.2655
8.125,7.0625,15.725,-82.9777
8.2725,7.3741,15.5777,-83.562
8.4261,7.6835,15.4727,-84.0207
8.586,7.9909,15.3681,-84.3565
8.7518,8.2963,15.2777,-84.5713
8.9239,8.6007,15.2121,-84.6667
9.1019,8.904,15.1764,-84.6436
9.2861,9.207,15.1405,-84.5024
9.4762,9.5102,15.166,-84.2431
9.6725,9.8136,15.1696,-83.8651
9.8748,10.1183,15.2393,-83.3673
10.0828,10.3927,13.7078,-82.749
10.2901,10.3624,-1.5117,-82.0223
10.4949,10.2393,-6.1558,-81.2073
10.6969,10.1062,-6.6615,-80.3164
10.8962,9.9642,-7.0969,-79.3584
11.0925,9.8157,-7.4229,-78.3411
11.2857,9.6603,-7.771,-77.2732
11.4758,9.4974,-8.1396,-76.1617
11.6624,9.3377,-7.9948,-75.0142
11.8463,9.1955,-7.1062,-73.8354
12.0279,9.0746,-6.0419,-72.627
12.2073,8.9718,-5.1456,-71.3927
12.3849,8.882,-4.4855,-70.135
12.561,8.8067,-3.7678,-68.856
12.7359,8.7417,-3.25,-67.5577
12.9097,8.6889,-2.6402,-66.2426
13.0833,8.678,-0.544,-64.9107
13.2572,8.6946,0.8327,-63.5596
13.4314,8.7103,0.7846,-62.1911
13.6057,8.722,0.5826,-60.8094
13.7803,8.7302,0.4092,-59.4179
13.9551,8.7349,0.2362,-58.02
14.1298,8.7375,0.1335,-56.6205
14.3045,8.7349,-0.1316,-55.2235
14.4792,8.7298,-0.2578,-53.8313
14.6536,8.723,-0.3401,-52.4485
14.8278,8.7113,-0.5829,-51.0788
15.0018,8.6977,-0.679,-49.7239
15.1733,8.5799,-5.8939,-48.3958
15.3401,8.3391,-12.0385,-47.1138
15.5021,8.0903,-12.4282,-45.8865
15.6588,7.8432,-12.3644,-44.715
15.8107,7.5946,-12.4324,-43.5993
15.9578,7.3467,-12.382,-42.5365
16.0996,7.1026,-12.2189,-41.5268
16.2369,6.8557,-12.3331,-40.5686
16.3691,6.614,-12.0924,-39.6599
16.4966,6.3705,-12.1674,-38.7996
16.6192,6.131,-11.9813,-37.9858
16.737,5.891,-11.9933,-37.217
16.8501,5.6537,-11.8634,-36.4911
16.9585,5.4171,-11.8203,-35.8067
17.0621,5.1827,-11.7267,-35.1625
17.1611,4.9491,-11.6867,-34.5569
17.2554,4.7167,-11.6162,-33.9879
17.3452,4.4861,-11.5308,-33.4542
17.4304,4.2559,-11.4958,-32.9544
17.5108,4.0284,-11.4031,-32.4879
17.5869,3.7992,-11.4309,-32.0527
