0,0,0,-0.0002
0.0023,0.1155,5.7553,-0.002
0.0083,0.296,9.0015,-0.0077
0.0181,0.492,9.7771,-0.0185
0.0319,0.6876,9.7673,-0.0347
0.0496,0.8831,9.7667,-0.0564
0.0711,1.0783,9.7655,-0.0835
0.0965,1.2731,9.7638,-0.1162
0.1258,1.4676,9.7614,-0.1545
0.1591,1.6627,9.7224,-0.1986
0.1963,1.8577,9.754,-0.2486
0.2371,2.052,9.7571,-0.3044
0.282,2.2463,9.7262,-0.3662
0.3308,2.4406,9.7173,-0.4345
0.3835,2.635,9.7156,-0.5093
0.4401,2.8292,9.7117,-0.5907
0.5008,3.0236,9.6913,-0.6791
0.5651,3.2175,9.6913,-0.7746
0.6331,3.4107,9.6921,-0.8773
0.7053,3.6042,9.6612,-0.9876
0.7813,3.7971,9.6435,-1.1062
0.8609,3.9896,9.6427,-1.2329
0.9447,4.1823,9.6163,-1.3685
1.032,4.3738,9.5952,-1.5132
1.1233,4.5656,9.59,-1.6674
1.2184,4.7565,9.5521,-1.8318
1.3175,4.9474,9.5305,-2.0071
1.4201,5.1373,9.5008,-2.1937
1.5268,5.3272,9.4847,-2.3923
1.637,5.5157,9.4361,-2.6035
1.7511,5.7041,9.4175,-2.8283
1.8689,5.8913,9.3609,-3.0677
1.9906,6.078,9.3252,-3.3227
2.1158,6.2634,9.2709,-3.5942
2.2447,6.4478,9.2263,-3.8834
2.3773,6.631,9.1641,-4.1918
2.5135,6.8128,9.0959,-4.5208
2.6533,6.9932,9.0206,-4.8724
2.797,7.1723,8.9433,-5.2486
2.9438,7.3486,8.8229,-5.6512
3.0943,7.5239,8.7614,-6.0824
3.2483,7.6963,8.6156,-6.5454
3.4056,7.8659,8.4835,-7.043
3.5662,8.0327,8.3438,-7.5784
3.73,8.196,8.1694,-8.1557
3.8973,8.3558,7.9839,-8.7799
4.0673,8.51,7.7175,-9.4555
4.2407,8.6609,7.5362,-10.1884
4.4168,8.8044,7.1757,-10.9856
4.5917,8.7545,-2.4944,-11.8447
4.762,8.5124,-12.1043,-12.7531
4.9276,8.2755,-11.8383,-13.704
5.0883,8.0375,-11.8991,-14.6978
5.2443,7.7991,-11.9208,-15.7356
5.3954,7.5596,-11.982,-16.8181
5.5419,7.3207,-11.9427,-17.9463
5.6835,7.0802,-12.0274,-19.1206
5.8204,6.841,-11.9516,-20.3403
5.9524,6.602,-11.9516,-21.6043
